player_id,name,goals,assists,yellow_cards,red_cards,minutes
702634.0,0,1,0,0,0,0
702643.0,0,3,1,0,0,0
702770.0,0,2,0,0,0,0
702785.0,0,1,0,0,0,0
702834.0,Quincy Hoeve,1,1,2,0,1530
702869.0,Ismael Saibari,19,19,5,0,8910
702911.0,Luís Asué,5,3,2,0,3780
703217.0,0,2,0,0,0,0
703251.0,0,1,0,0,0,0
703331.0,0,1,0,0,0,0
703358.0,0,1,0,0,0,0
703408.0,0,3,0,0,0,0
703460.0,0,5,4,0,0,0
703474.0,Robert Street,1,0,0,0,0
703497.0,Bitello,12,14,3,0,4950
703581.0,Egor Ushakov,1,1,3,0,1350
703772.0,Milan Smit,11,4,2,0,3150
704075.0,Gijs Besselink,1,0,3,0,2700
704155.0,Andréas Hountondji,1,1,0,0,990
704270.0,Sambou Soumano,4,0,1,0,2520
704335.0,Davide Bragantini,1,0,0,0,0
704429.0,0,3,0,0,0,0
704545.0,Ibrokhimkhalil Yuldoshev,4,5,10,0,5490
704680.0,0,1,0,0,0,0
704871.0,0,1,0,0,0,0
704876.0,0,2,0,0,0,0
704889.0,0,1,0,0,0,0
704890.0,0,1,0,0,0,0
704894.0,0,1,0,0,0,0
705015.0,0,1,0,0,0,0
705337.0,Marko Mrvaljevic,6,2,1,1,990
705395.0,Gerard Martín,1,3,2,0,2520
705401.0,0,1,0,0,0,0
705715.0,0,1,0,0,0,0
705808.0,Max Svensson,2,3,3,0,2160
705817.0,0,1,0,0,0,0
705991.0,Matisse Samoise,11,15,16,2,11340
706063.0,Rein Van Helden,1,3,14,0,5040
706138.0,Javi Llabrés,4,2,2,0,1890
706184.0,0,1,0,0,0,0
706189.0,0,2,0,0,0,0
706380.0,Lado Akhalaia,1,0,0,0,0
706487.0,0,2,0,0,0,0
706610.0,0,1,0,0,0,0
706611.0,0,1,0,0,0,0
706648.0,0,2,0,0,0,0
706850.0,0,1,1,0,0,0
706897.0,0,2,0,0,0,0
706958.0,0,2,0,0,0,0
706963.0,Han-beom Lee,1,3,0,0,990
707087.0,0,1,0,0,0,0
707107.0,Patricio Goglino,1,0,0,0,0
707108.0,0,1,0,0,0,0
707159.0,Jarne Steuckers,12,14,2,0,5850
707242.0,Badredine Bouanani,5,4,2,0,5760
707274.0,César Tárrega,3,1,3,0,2880
707276.0,Miki Bosch,1,0,0,0,180
707308.0,0,1,0,0,0,0
707359.0,0,1,0,0,0,0
707447.0,Emiliano Martínez,1,1,5,0,3150
707550.0,0,3,0,0,0,0
707568.0,0,2,0,0,0,0
707572.0,Pau Víctor,2,1,2,0,1980
707621.0,Tuur Rommens,2,5,9,1,3960
707763.0,0,1,1,0,0,0
707802.0,Nachon Nsingi,7,4,5,1,4590
707809.0,Joël Schingtienne,1,0,5,0,3600
707810.0,0,1,2,0,0,0
707813.0,0,2,0,0,0,0
707823.0,0,1,0,0,0,0
707890.0,0,1,0,0,0,0
707891.0,0,4,1,0,0,0
707895.0,0,2,0,0,0,0
707898.0,0,1,0,0,0,0
707955.0,0,1,1,0,0,0
708067.0,Rune Paeshuyse,3,1,8,0,4950
708072.0,Nicolò Savona,2,1,4,0,2790
708092.0,0,1,0,0,0,0
708093.0,0,1,0,0,0,0
708099.0,0,2,0,0,0,0
708100.0,0,1,0,0,0,0
708101.0,0,1,0,0,0,0
708136.0,0,1,0,0,0,0
708169.0,Egor Mosin,1,1,0,0,180
708241.0,Oleg Ocheretko,8,5,7,1,7380
708265.0,Bradley Barcola,26,33,11,0,10620
708281.0,0,1,0,0,0,0
708315.0,0,1,0,0,0,0
708341.0,0,1,0,0,0,0
708342.0,0,1,0,0,0,0
708454.0,Romeo Vermant,5,6,5,0,3600
708462.0,0,1,0,0,0,0
708469.0,0,2,1,0,0,0
708678.0,Isaak Touré,4,1,14,2,5580
708710.0,0,1,0,0,0,0
708827.0,0,1,0,0,0,0
708930.0,0,1,0,0,0,0
708989.0,0,1,1,0,0,0
709006.0,Picas,1,0,0,0,90
709052.0,0,1,0,0,0,0
709062.0,0,1,0,0,0,0
709069.0,0,1,0,0,0,0
709073.0,0,2,0,0,0,0
709089.0,0,1,0,0,0,0
709099.0,0,1,0,0,0,0
709101.0,0,1,0,0,0,0
709104.0,0,1,0,0,0,0
709127.0,0,1,0,0,0,0
709184.0,0,1,0,0,0,0
709187.0,Nico Williams,29,32,16,0,14310
709215.0,0,1,0,0,0,0
709371.0,0,1,0,0,0,0
709372.0,Carlos Romero,2,2,6,0,2970
709381.0,0,1,0,0,0,0
709538.0,0,1,0,0,0,0
709605.0,0,1,0,0,0,0
709607.0,0,1,0,0,0,0
709726.0,Hugo Ekitiké,36,19,7,1,10080
709727.0,Kévin Boma,1,0,6,0,1980
709882.0,0,2,0,0,0,0
709969.0,Ilias Akhomach,5,5,6,0,4590
709982.0,Kaare Barslund,3,0,1,0,810
710004.0,Peter Federico,1,1,2,0,2880
710299.0,0,1,0,0,0,0
710311.0,0,1,0,0,0,0
710314.0,0,3,0,0,0,0
710361.0,0,1,0,0,0,0
710489.0,0,2,0,0,0,0
710576.0,0,1,0,0,0,0
710656.0,0,1,0,0,0,0
710671.0,Adama Boiro,1,1,2,0,1260
710677.0,Iker Muñoz,4,0,8,0,5040
710679.0,Iker Benito,1,1,0,0,360
710688.0,0,2,0,0,0,0
710727.0,0,1,0,0,0,0
710886.0,Leo Sauer,7,6,3,0,3600
710968.0,Uros Kabic,2,0,0,0,90
711131.0,0,2,0,0,0,0
711176.0,0,2,0,0,0,0
711191.0,0,1,0,0,0,0
711247.0,Kwadwo Baah,1,0,0,0,0
711337.0,Evanilson,52,26,15,1,14040
711338.0,Jhonata Robert,4,0,5,0,1800
711382.0,Jon Karrikaburu,6,1,1,0,1440
711384.0,0,1,0,0,0,0
711394.0,Javier Martón,1,0,0,0,90
711517.0,Kevin Paredes,4,3,7,0,4950
711544.0,Jake O'Brien,6,3,6,1,3870
711560.0,0,1,0,0,0,0
711564.0,0,1,0,0,0,0
711625.0,José Ángel Carmona,4,2,29,0,7560
711640.0,Régis N'Do,3,2,7,0,2160
711810.0,0,1,0,0,0,0
711848.0,0,1,0,0,0,0
711969.0,Lorenz Assignon,6,11,18,0,8730
711976.0,Andy Diouf,5,3,5,0,5760
711980.0,Guéla Doué,1,6,6,1,5040
711996.0,Warmed Omari,3,1,14,2,7740
711999.0,Lesley Ugochukwu,1,3,15,1,8370
712087.0,Léo Bolgado,2,0,3,0,1170
712099.0,Dexter Lembikisa,1,0,1,0,1620
712102.0,0,1,0,0,0,0
712106.0,0,1,0,0,0,0
712117.0,Bobby Clark,1,2,1,0,1170
712148.0,0,1,1,0,0,0
712562.0,0,1,1,0,0,0
712857.0,Mark Mampassi,2,3,18,1,7020
713071.0,Maksim Samorodov,7,3,1,0,2070
713479.0,0,3,2,0,0,0
713629.0,0,2,0,0,0,0
713637.0,0,1,0,0,0,0
713644.0,Bryan Zaragoza,7,7,9,0,4500
713787.0,Jhoanner Chávez,1,0,2,0,1980
713851.0,0,1,0,0,0,0
713907.0,0,1,0,0,0,0
714459.0,Michael Mellon,4,3,3,0,1260
714460.0,Ryan Duncan,1,3,3,0,3150
715083.0,0,1,0,0,0,0
715357.0,Aleksey Baranovskiy,1,0,0,0,1710
715653.0,0,1,3,0,0,0
715679.0,0,1,0,0,0,0
715683.0,0,1,0,0,0,0
715758.0,0,2,0,0,0,0
715759.0,Mathias Andreasen,1,0,2,0,1080
716104.0,0,1,1,0,0,0
716276.0,Yerson Mosquera,4,1,7,0,2070
716576.0,0,1,1,0,0,0
716745.0,0,1,1,0,0,0
717118.0,Darlin Yongwa,2,2,5,0,3240
717196.0,Artem Benedyuk,1,0,2,0,450
717199.0,Bogdan Slyubyk,5,0,13,0,5310
717203.0,Ivan Losenko,1,0,1,0,900
717390.0,Anton Tsarenko,2,0,0,0,1890
717392.0,Anton Glushchenko,2,0,3,0,1080
717411.0,Yegor Yarmolyuk,1,0,9,0,6750
717413.0,Oleg Pushkaryov,3,2,3,0,1800
717574.0,0,1,0,0,0,0
717585.0,Mory Gbane,2,1,19,0,7020
717715.0,0,1,0,0,0,0
717925.0,0,3,1,0,0,0
717926.0,0,4,1,0,0,0
718002.0,0,1,0,0,0,0
718029.0,Unai Ropero,1,0,0,0,180
718034.0,Abde Rebbach,3,2,1,0,2340
718070.0,0,6,1,0,0,0
718071.0,0,2,0,0,0,0
718115.0,Zini,8,3,7,0,2880
718171.0,0,1,3,0,0,0
718201.0,Kevin Carlos,1,0,0,0,90
718202.0,0,1,0,0,0,0
718303.0,Ernest Poku,4,12,4,0,5580
718312.0,Hamzat Ojediran,1,0,4,0,1260
718314.0,0,1,0,0,0,0
718318.0,Ibrahim Said,6,11,14,1,7740
718408.0,Dmytro Kapinus,1,0,5,1,3510
718409.0,Vladyslav Pogorilyi,2,1,0,0,3240
718431.0,0,1,0,0,0,0
718435.0,0,1,0,0,0,0
718545.0,0,1,0,0,0,0
718547.0,0,4,1,0,0,0
718643.0,Alioune Ndour,3,2,4,1,3510
718649.0,0,1,0,0,0,0
718758.0,Georgiy Harutyunyan,1,0,2,0,1170
719009.0,0,2,0,0,0,0
719309.0,0,2,0,0,0,0
719442.0,David Pereira da Costa,10,12,7,0,9090
719456.0,Thibo Somers,22,16,21,0,13500
719635.0,Alexandro Bernabéi,1,4,4,0,2160
719672.0,Adedire Mebude,2,1,0,0,270
719676.0,0,1,0,0,0,0
719694.0,Andu Kelati,1,1,2,0,810
720038.0,Pablo Torre,6,6,3,0,5040
720162.0,Justin Diehl,1,1,0,0,1620
720286.0,Aleksey Batrakov,13,12,9,0,3060
720287.0,Danila Kozlov,7,7,3,0,3870
720289.0,0,1,0,0,0,0
720350.0,0,1,0,0,0,0
720503.0,0,1,1,0,0,0
720518.0,Roberto Fernández,5,1,4,0,3330
720524.0,0,1,0,0,0,0
720791.0,Olivier Aertssen,1,0,0,0,1800
721227.0,Luigi Cherubini,1,0,0,0,90
721470.0,Patrik Walemark,7,7,7,0,5400
721485.0,0,2,0,0,0,0
722040.0,0,1,1,0,0,0
722152.0,0,1,0,0,0,0
722208.0,0,1,0,0,0,0
722219.0,0,1,0,0,0,0
722246.0,0,1,0,0,0,0
722299.0,0,1,0,0,0,0
722300.0,0,1,0,0,0,0
722305.0,0,1,0,0,0,0
722324.0,0,1,0,0,0,0
722325.0,0,1,0,0,0,0
722341.0,0,1,0,0,0,0
722371.0,Denys Svityukha,1,1,0,0,990
722375.0,Srdjan Kuzmic,2,2,4,0,2880
722432.0,0,1,0,0,0,0
722470.0,0,1,0,0,0,0
723485.0,Léandre Kuavita,1,1,1,0,2790
723487.0,Mathias Delorge,3,6,8,0,5850
723621.0,Denys Kuzyk,5,13,7,0,7470
723725.0,0,2,0,0,0,0
723733.0,Bernardo Folha,1,0,2,0,990
723835.0,Adrian Mazilu,1,1,2,0,1080
724034.0,Athanasios Karamanis,1,2,5,0,2070
724035.0,Andreas Ntoi,2,1,7,2,5850
724039.0,Georgios Koutsias,7,2,1,0,2970
724129.0,Matías Fernández-Pardo,5,3,5,0,3240
724519.0,0,1,0,0,0,0
724520.0,Abde Ezzalzouli,17,5,12,1,9990
724532.0,0,1,0,0,0,0
724536.0,0,1,0,0,0,0
724537.0,Andrew Moran,2,6,1,0,630
724664.0,0,1,0,0,0,0
724881.0,0,2,0,0,0,0
724891.0,0,4,0,0,0,0
724951.0,0,1,0,0,0,0
724968.0,0,1,0,0,0,0
724969.0,Luka Gagnidze,3,4,7,0,4950
724985.0,0,1,0,0,0,0
724989.0,0,1,1,0,0,0
725242.0,Luca D'Andrea,1,1,0,0,450
725307.0,0,2,0,0,0,0
725649.0,0,1,0,0,0,0
725703.0,Joseph Hungbo,6,5,0,0,90
725881.0,0,1,0,0,0,0
726014.0,Maksym Dyachuk,1,2,14,1,4410
726016.0,Denys Shostak,1,0,10,0,4140
726019.0,Oleksandr Yatsyk,8,4,6,0,4230
726030.0,0,1,0,0,0,0
726034.0,Nazar Voloshyn,17,15,11,0,7830
726035.0,Kiril Popov,1,3,3,1,4950
726036.0,Artur Mykytyshyn,4,8,3,0,4950
726444.0,0,1,1,0,0,0
726445.0,Daniil Zorin,4,4,4,0,1890
726457.0,0,1,0,0,0,0
726500.0,0,2,0,0,0,0
726526.0,Stefan Mitrović,5,1,1,0,2970
726634.0,0,1,0,0,0,0
726661.0,0,1,4,0,0,0
726697.0,Cristian Devenish,2,1,7,1,4770
726701.0,Rodrigo Ribeiro,1,0,0,0,2160
726705.0,Samuel Justo,1,1,1,0,2160
726714.0,0,3,2,0,0,0
727023.0,Shayden Morris,3,11,2,0,5400
727025.0,0,1,1,0,0,0
727067.0,0,1,0,0,0,0
727089.0,Noah Sadiki,1,5,13,0,8190
727129.0,0,4,1,0,0,0
727132.0,Zach Robinson,4,0,1,0,3060
727395.0,0,1,0,0,0,0
727495.0,0,1,0,0,0,0
727528.0,Robert-Jan Vanwesemael,1,1,5,0,3330
727569.0,Andrey Langovich,6,9,19,1,9180
727592.0,0,1,1,0,0,0
727703.0,0,2,0,0,0,0
727747.0,Carlos Alberto,2,0,0,0,900
727835.0,0,2,0,0,0,0
727836.0,0,3,2,0,0,0
727898.0,0,1,0,0,0,0
727915.0,0,1,0,0,0,0
727948.0,0,2,0,0,0,0
727950.0,0,3,1,0,0,0
727952.0,0,3,2,0,0,0
727954.0,0,2,3,0,0,0
727956.0,0,6,1,0,0,0
728052.0,0,1,1,0,0,0
728143.0,0,1,0,0,0,0
728200.0,Juan Miritello,13,2,5,0,2340
728381.0,Vladyslav Bondar,1,0,0,0,90
728478.0,Gavin Molloy,1,0,4,0,1710
728480.0,0,2,1,0,0,0
728517.0,0,1,0,0,0,0
728531.0,0,5,1,0,0,0
728535.0,0,2,1,0,0,0
728568.0,0,1,0,0,0,0
728570.0,0,1,0,0,0,0
728734.0,Alfie Devine,6,2,3,0,2070
728864.0,Lequincio Zeefuik,6,3,8,0,4680
728924.0,Lucas Hey,2,3,10,0,6210
729140.0,Maga,1,5,11,0,7200
729187.0,0,2,1,0,0,0
729192.0,0,1,0,0,0,0
729194.0,0,1,0,0,0,0
729195.0,0,1,0,0,0,0
729266.0,Lucas Fasson,1,1,7,0,3510
729438.0,0,1,0,0,0,0
729781.0,Vladyslav Veleten,4,5,10,0,5580
729814.0,Georges Mikautadze,34,14,5,0,8550
729840.0,0,1,0,0,0,0
729872.0,Igor Miladinovic,1,0,0,0,270
729938.0,0,1,1,0,0,0
729940.0,0,1,1,0,0,0
730060.0,0,1,1,0,0,0
730063.0,0,1,0,0,0,0
730070.0,0,1,0,0,0,0
730126.0,Mykola Kukharevych,11,1,12,0,5940
730305.0,0,1,1,0,0,0
730581.0,Loïc Badé,5,4,38,1,11970
730627.0,0,2,1,0,0,0
730770.0,0,1,1,0,0,0
730817.0,0,2,0,0,0,0
730823.0,0,1,0,0,0,0
730856.0,0,1,0,0,0,0
730861.0,Milos Kerkez,8,14,18,1,9630
730893.0,Tyrick Mitchell,4,13,16,1,15750
731189.0,0,1,0,0,0,0
731192.0,0,1,0,0,0,0
731201.0,0,1,0,0,0,0
731217.0,0,1,1,0,0,0
731222.0,0,1,1,0,0,0
731271.0,0,1,0,0,0,0
731755.0,0,1,0,0,0,0
731771.0,0,1,0,0,0,0
731879.0,Hernâni,3,0,1,0,2250
731899.0,Álvaro Zamora,5,3,8,1,4680
732096.0,Santi García,3,3,10,0,1890
732119.0,Kaide Gordon,1,0,0,0,270
732165.0,0,1,1,0,0,0
732199.0,0,2,0,0,0,0
732206.0,Georgie Gent,2,4,3,0,2340
732439.0,0,1,0,0,0,0
732507.0,Agustín Martegani,1,0,1,0,1710
732529.0,Tristan Crama,1,0,0,0,0
732679.0,0,1,1,0,0,0
732748.0,0,1,0,0,0,0
732810.0,0,4,1,0,0,0
733362.0,0,1,0,0,0,0
733438.0,Seiya Maikuma,2,2,2,0,3150
733494.0,Kamil Conteh,1,0,0,0,0
733576.0,Alberto Moleiro,10,4,7,0,5310
733579.0,Clayton,29,6,23,1,7650
734354.0,0,1,0,0,0,0
734356.0,0,1,3,0,0,0
734424.0,Luca Stephenson,3,2,6,0,2700
734487.0,Calem Nieuwenhof,4,2,5,0,3060
734736.0,0,1,0,0,0,0
734799.0,Prince Kwabena Adu,7,1,1,0,1080
734937.0,0,3,1,0,0,0
735051.0,Amine El Ouazzani,11,3,2,0,3690
735161.0,0,2,0,0,0,0
735354.0,Alexios Kalogeropoulos,3,0,13,0,4230
735412.0,Marios Tzavidas,2,2,0,0,3150
735438.0,0,1,0,0,0,0
735568.0,Natan,1,3,6,1,4410
735570.0,João Gomes,7,4,26,1,7200
735571.0,Rodrigo Muniz,19,3,3,0,5940
735613.0,0,1,0,0,0,0
735672.0,0,1,0,0,0,0
735674.0,0,1,0,0,0,0
735677.0,0,2,2,0,0,0
735683.0,0,2,0,0,0,0
735701.0,Ruben van Bommel,15,4,6,0,5130
735822.0,Hugo Oliveira,1,3,0,0,1350
736014.0,Luuk Admiraal,3,1,0,0,540
736059.0,0,1,0,0,0,0
736206.0,0,1,0,0,0,0
736777.0,Alexandros Maskanakis,1,1,2,0,1530
736920.0,0,1,0,0,0,0
737699.0,0,1,0,0,0,0
737740.0,Stanislav Koval,1,0,1,0,180
737772.0,Carnejy Antoine,2,0,0,0,810
737781.0,Jérémy Le Douaron,20,9,4,0,11250
737861.0,0,2,2,0,0,0
737864.0,0,1,0,0,0,0
737982.0,Julio Cesar,1,1,5,0,1260
738774.0,Zeno Van Den Bosch,2,1,8,0,5670
738891.0,0,1,0,0,0,0
738984.0,0,1,0,0,0,0
739315.0,Nicolás Fernández Mercau,2,3,2,0,1710
739438.0,Matheus Pereira,5,9,24,0,6840
739443.0,Igor Thiago,27,7,9,0,3240
739477.0,Jajá,4,3,0,0,1710
739769.0,Ilan Kebbal,1,4,1,0,2790
740059.0,0,4,0,0,0,0
740159.0,David Sousa,1,1,4,0,2340
740228.0,0,1,1,0,0,0
740253.0,Javi Castro,1,0,0,0,0
740273.0,Nathan,1,3,18,0,6750
740489.0,0,1,1,0,0,0
740529.0,Eric-Junior Bocat,1,7,7,0,5310
740615.0,Isaac Nuhu,9,6,10,0,7200
740674.0,Issouf Sissokho,1,0,5,0,1170
740732.0,Talles Brener,12,11,7,0,5940
740858.0,0,2,0,0,0,0
741097.0,0,1,0,0,0,0
741101.0,0,1,0,0,0,0
741120.0,0,3,0,0,0,0
741137.0,0,1,1,0,0,0
741229.0,Rocco Vata,2,0,1,0,540
741238.0,Omari Hutchinson,4,2,5,0,2700
741256.0,0,2,0,0,0,0
741270.0,0,1,0,0,0,0
741292.0,Iker Bravo,2,1,3,0,2340
741386.0,0,4,2,0,0,0
741517.0,Alfonso Trezza,4,2,10,0,4770
741587.0,Juho Talvitie,4,1,1,0,2610
741600.0,0,1,2,0,0,0
741694.0,0,2,1,0,0,0
741948.0,0,3,0,0,0,0
742003.0,0,4,0,0,0,0
742023.0,Romildo Del Piage,1,0,0,0,450
742063.0,Pedrinho,5,4,3,0,2250
742095.0,Gabriel Pereira,7,0,14,1,5670
742201.0,Giuliano Simeone,5,9,6,0,4770
742303.0,0,1,0,0,0,0
742366.0,0,1,1,0,0,0
742451.0,Carlos Forbs,3,6,2,0,4140
742506.0,Fábio Ronaldo,6,10,6,0,8100
742518.0,Pedro Bravo,1,3,2,0,2160
742521.0,Jhon Solís,1,1,2,0,3780
742548.0,0,1,0,0,0,0
742770.0,Mohamed Touré,7,3,1,0,2160
742803.0,Santiago Hezze,2,2,16,0,6120
742865.0,0,1,0,0,0,0
742930.0,0,1,0,0,0,0
742973.0,0,2,0,0,0,0
743078.0,0,1,0,0,0,0
743091.0,Emirhan İlkhan,2,2,5,0,4770
743096.0,Ali Şahin Yılmaz,1,0,2,0,450
743122.0,Kyriani Sabbe,1,5,1,1,3780
743284.0,0,1,0,0,0,0
743376.0,Cihan Çanak,2,6,8,0,6570
743381.0,Jorne Spileers,2,2,2,0,4590
743384.0,Chemsdine Talbi,7,5,1,0,3420
743386.0,Malick Fofana,17,15,3,0,8370
743387.0,Stanis Idumbo,1,3,0,0,1350
743413.0,Nico O'Reilly,3,2,0,0,900
743498.0,Wilson Odobert,10,5,3,0,6930
743559.0,0,2,0,0,0,0
743589.0,Kaiky,1,1,7,0,2160
743591.0,Savinho,13,23,10,0,7830
743600.0,Andrey Santos,10,2,9,0,3420
743627.0,Jewison Bennette,1,0,1,0,360
743629.0,Josimar Alcócer,1,0,6,0,2250
743741.0,0,1,0,0,0,0
743769.0,João Victor,1,0,1,0,990
744063.0,Dele,5,1,3,1,990
744131.0,Lewis Payne,1,0,0,0,0
744186.0,Chico Lamba,1,1,4,0,1980
744266.0,0,1,0,0,0,0
744416.0,Matías Pérez,10,3,19,0,3600
744426.0,0,2,0,0,0,0
744495.0,0,1,0,0,0,0
744504.0,0,1,0,0,0,0
744524.0,0,1,0,0,0,0
744558.0,0,1,0,0,0,0
744571.0,0,1,0,0,0,0
744667.0,0,1,0,0,0,0
744728.0,Arijon Ibrahimovic,2,1,3,0,2160
744870.0,0,1,0,0,0,0
744957.0,Tony Weston,1,0,0,0,0
745178.0,Edan Diop,1,0,3,0,1620
745181.0,Soungoutou Magassa,1,1,12,0,4230
745191.0,Ramón Sosa,3,1,1,0,1530
745200.0,Maghnes Akliouche,13,14,12,0,7470
745233.0,Taha Altıkardeş,2,1,1,0,1710
745248.0,0,1,1,0,0,0
745252.0,Artem Kulakovskyi,1,0,4,0,2430
745284.0,Vadim Rakov,3,5,4,0,3330
745366.0,0,1,0,0,0,0
745392.0,0,1,0,0,0,0
745461.0,Luca Koleosho,2,1,0,0,1800
745908.0,0,1,0,0,0,0
745911.0,0,2,2,0,0,0
745913.0,0,1,0,0,0,0
745921.0,0,1,0,0,0,0
746094.0,Alex Mitchell,1,0,6,1,2430
746129.0,0,1,1,0,0,0
746132.0,0,1,1,0,0,0
746180.0,Nikita Krivtsov,19,6,15,0,9990
746240.0,0,1,0,0,0,0
746354.0,0,1,1,0,0,0
746458.0,0,3,2,0,0,0
746468.0,0,1,1,0,0,0
746481.0,0,2,0,0,0,0
746613.0,0,1,1,0,0,0
746668.0,0,1,0,0,0,0
746695.0,Kamaldeen Sulemana,15,13,14,0,9360
746734.0,Kyron Gordon,1,0,0,0,0
746740.0,Daniel Jebbison,5,0,1,0,1710
746777.0,Zak Brunt,2,1,0,0,0
746838.0,Zach Booth,4,2,0,0,2520
746891.0,Cristian Volpato,3,2,4,0,3240
746910.0,Mohamed Amoura,29,14,11,0,5040
746971.0,0,3,1,0,0,0
746976.0,0,1,0,0,0,0
746987.0,0,1,0,0,0,0
746988.0,Jesper Uneken,1,0,0,0,90
746997.0,Aidan Denholm,1,2,2,0,3060
747003.0,Tarek Abed,1,0,0,0,0
747009.0,Justin Devenny,2,0,0,0,1710
747016.0,Sami Ouaissa,8,1,0,0,2520
747017.0,Dave Kwakman,1,1,3,0,1800
747045.0,Ross Smith,3,0,0,0,0
747243.0,Gyan de Regt,1,1,3,0,3240
747266.0,0,1,1,0,0,0
747267.0,0,2,2,0,0,0
747487.0,Valdemar Byskov,2,2,0,0,3330
747574.0,0,1,0,0,0,0
747598.0,Elijah Campbell,1,0,6,0,2070
747681.0,Isaac Olaofe,1,1,0,0,180
747720.0,Jayden Addai,2,1,2,0,2520
747953.0,Dimitris Rallis,2,1,1,0,1980
748289.0,0,2,0,0,0,0
748314.0,0,1,0,0,0,0
748319.0,Carlos Alcaraz,6,6,6,0,3780
748382.0,Amin Sarr,14,9,1,0,7920
748445.0,Yassine Titraoui,1,1,4,0,1980
748506.0,Martin Wasinski,2,1,6,0,3600
748804.0,Mika Godts,8,10,2,0,5400
748838.0,Yuriy Tlumak,1,0,0,0,2070
748908.0,0,1,3,0,0,0
748939.0,Oleksiy Sych,2,7,12,0,7470
748940.0,Vasyl Runich,8,2,11,0,7200
749535.0,0,1,1,0,0,0
749552.0,Alieu Fadera,11,14,19,1,8820
749559.0,Victor Hugo,1,0,0,0,1890
750753.0,Rodrigo Saravia,1,1,2,0,1800
750798.0,Mads Freundlich,2,1,4,0,2520
750877.0,0,2,1,0,0,0
750903.0,Jaouen Hadjam,1,1,1,0,2070
750904.0,Tom Louchet,2,2,5,0,3420
751058.0,0,1,0,0,0,0
751075.0,0,1,0,0,0,0
751084.0,Matvey Ivakhnov,1,0,4,0,1980
751135.0,0,1,0,0,0,0
751179.0,0,1,0,0,0,0
751363.0,Danylo Kravchuk,3,0,6,0,3690
751971.0,0,1,1,0,0,0
751988.0,Denys Galata,1,0,0,0,90
751995.0,Andriy Globa,2,0,0,0,360
752442.0,André Lacximicant,2,3,3,0,2970
752455.0,Chandrel Massanga,4,0,7,0,4140
752750.0,0,1,0,0,0,0
752778.0,Mads Enggård,1,2,8,0,3060
753894.0,0,1,0,0,0,0
754037.0,Abbosbek Fayzullaev,8,21,5,0,5400
755174.0,Danyil Alefirenko,14,4,7,0,5220
755175.0,Volodymyr Bilotserkovets,2,2,0,0,2520
755176.0,0,1,0,0,0,0
756070.0,0,1,0,0,0,0
756234.0,0,2,0,0,0,0
756568.0,0,3,0,0,0,0
756863.0,0,1,0,0,0,0
756864.0,0,1,0,0,0,0
756990.0,Alan Varela,2,5,17,0,6570
756991.0,Pablo Solari,1,1,1,0,450
758030.0,0,2,0,0,0,0
758845.0,Yegor Tverdokhlib,18,9,11,0,6390
759478.0,0,1,0,0,0,0
760492.0,0,2,0,0,0,0
760493.0,0,2,0,0,0,0
760508.0,Joel Ideho,1,2,0,0,180
761162.0,0,1,0,0,0,0
761406.0,0,1,0,0,0,0
762586.0,0,1,0,0,0,0
762913.0,0,1,1,0,0,0
763079.0,Abdukodir Khusanov,2,1,9,1,3510
763182.0,Josué Casimir,3,7,10,0,4500
764143.0,0,3,1,0,0,0
764386.0,0,1,2,0,0,0
764437.0,0,1,0,0,0,0
764859.0,Williot Swedberg,10,4,6,0,4860
764863.0,Richie Omorowa,3,2,1,0,1980
764951.0,0,1,0,0,0,0
764952.0,0,1,1,0,0,0
765271.0,0,3,0,0,0,0
765401.0,Nazariy Vorobchak,3,1,0,0,1980
765468.0,Milan de Haan,3,0,3,0,2520
765972.0,Zepiqueno Redmond,2,0,1,0,810
766230.0,0,2,0,0,0,0
766258.0,Kaio César,3,8,3,0,1080
766306.0,0,4,2,0,0,0
766412.0,Théo Le Bris,2,4,2,0,5130
766583.0,Kike Salas,5,3,15,1,5670
766709.0,Maksym Sasovskyi,4,1,0,0,1080
766723.0,Manu Bueno,1,0,1,0,1350
766809.0,0,1,0,0,0,0
767579.0,0,3,0,0,0,0
767643.0,Oleksandr Myzyuk,4,0,6,0,2610
768380.0,Arouna Sangante,3,0,11,1,3690
769063.0,Luka Romero,4,0,5,0,3420
769876.0,0,1,0,0,0,0
771303.0,0,1,0,0,0,0
771909.0,Aleks Chidomere,1,2,4,0,1440
771914.0,Yevgen Pavlyuk,4,1,13,0,5760
773794.0,0,1,0,0,0,0
773795.0,Gor Manvelyan,1,3,0,0,0
774067.0,Igor Gorbach,7,3,6,0,3870
774404.0,0,1,0,0,0,0
774533.0,Dmytro Shamych,1,0,1,0,180
774545.0,Radion Posyevkin,1,1,0,0,0
774552.0,Denys Slyusar,1,0,9,0,2700
774553.0,0,2,1,0,0,0
774771.0,Malamine Efekele,1,1,1,0,1800
775257.0,Aymen Sliti,1,0,0,0,180
775403.0,Hugo Gambor,1,0,4,0,2070
775605.0,Pablo Barrios,3,5,15,2,8370
775723.0,0,1,0,0,0,0
775830.0,Semen Vovchenko,8,1,16,0,6390
775912.0,0,1,0,0,0,0
776193.0,0,1,2,0,0,0
776798.0,Abdallah Sima,29,8,7,0,9090
776890.0,Nicolas Jackson,39,17,23,0,8820
